[11:00:46:655]	[OPER] ----- Initialize -----
[11:04:37:477]	[SEND] GOTO N 14 R RE Z UP SLOT 1 ARM A
[11:04:37:554]	[RECV] _ACK
[11:04:40:459]	[RECV] _RDY
[11:04:40:461]	[OPER] ----- Result : Completed, Description : 
[11:04:40:572]	[OPER] ----- Place, Arm : UpperArm, Location : PM1.CoreInput, Slot : 9 -----
[11:04:40:576]	[SEND] GOTO N 14 R RE Z UP SLOT 1 ARM A
[11:04:40:668]	[RECV] _ACK
[11:04:40:669]	[RECV] _RDY
[11:04:40:671]	[OPER] ----- Result : Completed, Description : 
[11:04:40:806]	[OPER] ----- ApproachForPick, Arm : LowerArm, Location : PM1.SortOutput, Slot : 0 -----
[11:04:40:808]	[SEND] GOTO N 16 R RE Z DN SLOT 1 ARM B
[11:04:40:886]	[RECV] _ACK
[11:04:44:085]	[RECV] _RDY
[11:04:44:087]	[OPER] ----- Result : Completed, Description : 
[11:04:44:204]	[OPER] ----- Pick, Arm : LowerArm, Location : PM1.SortOutput, Slot : 0 -----
[11:04:44:208]	[SEND] GOTO N 16 R RE Z UP SLOT 1 ARM B
[11:04:44:285]	[RECV] _ACK
[11:04:45:039]	[RECV] _RDY
[11:04:45:039]	[OPER] ----- Result : Completed, Description : 
[11:04:45:162]	[OPER] ----- Place, Arm : LowerArm, Location : LP3, Slot : 5 -----
[11:04:45:166]	[SEND] GOTO N 3 R RE Z UP SLOT 6 ARM B
[11:04:45:244]	[RECV] _ACK
[11:04:48:146]	[RECV] _RDY
[11:04:48:147]	[OPER] ----- Result : Completed, Description : 
[11:04:48:162]	[OPER] ----- Pick, Arm : UpperArm, Location : LP4, Slot : 9 -----
[11:04:48:166]	[SEND] GOTO N 10 R RE Z UP SLOT 10 ARM A
[11:04:48:246]	[RECV] _ACK
[11:04:49:619]	[RECV] _RDY
[11:04:49:620]	[OPER] ----- Result : Completed, Description : 
[11:04:49:757]	[OPER] ----- ApproachForPlace, Arm : UpperArm, Location : PM1.SortInput, Slot : 0 -----
[11:04:49:759]	[SEND] GOTO N 13 R RE Z UP SLOT 1 ARM A
[11:04:49:838]	[RECV] _ACK
[11:04:52:740]	[RECV] _RDY
[11:04:52:742]	[OPER] ----- Result : Completed, Description : 
[11:04:52:860]	[OPER] ----- Place, Arm : UpperArm, Location : PM1.SortInput, Slot : 9 -----
[11:04:52:863]	[SEND] GOTO N 13 R RE Z UP SLOT 1 ARM A
[11:04:52:955]	[RECV] _ACK
[11:04:52:956]	[RECV] _RDY
[11:04:52:958]	[OPER] ----- Result : Completed, Description : 
[11:04:53:083]	[OPER] ----- ApproachForPick, Arm : LowerArm, Location : PM1.CoreOutput, Slot : 0 -----
[11:04:53:085]	[SEND] GOTO N 15 R RE Z DN SLOT 1 ARM B
[11:04:53:164]	[RECV] _ACK
[11:04:56:355]	[RECV] _RDY
[11:04:56:356]	[OPER] ----- Result : Completed, Description : 
[11:04:56:474]	[OPER] ----- Pick, Arm : LowerArm, Location : PM1.CoreOutput, Slot : 0 -----
[11:04:56:478]	[SEND] GOTO N 15 R RE Z UP SLOT 1 ARM B
[11:04:56:557]	[RECV] _ACK
[11:04:57:148]	[RECV] _RDY
[11:04:57:150]	[OPER] ----- Result : Completed, Description : 
[11:04:57:271]	[OPER] ----- Place, Arm : LowerArm, Location : LP5, Slot : 7 -----
[11:04:57:275]	[SEND] GOTO N 11 R RE Z UP SLOT 8 ARM B
[11:04:57:353]	[RECV] _ACK
[11:05:00:255]	[RECV] _RDY
[11:05:00:255]	[OPER] ----- Result : Completed, Description : 
[11:05:00:271]	[OPER] ----- Pick, Arm : UpperArm, Location : LP5, Slot : 10 -----
[11:05:00:275]	[SEND] GOTO N 11 R RE Z UP SLOT 11 ARM A
[11:05:00:354]	[RECV] _ACK
[11:05:01:859]	[RECV] _RDY
[11:05:01:859]	[OPER] ----- Result : Completed, Description : 
[11:05:01:988]	[OPER] ----- ApproachForPlace, Arm : UpperArm, Location : PM1.CoreInput, Slot : 0 -----
[11:05:01:990]	[SEND] GOTO N 14 R RE Z UP SLOT 1 ARM A
[11:05:02:068]	[RECV] _ACK
[11:05:04:970]	[RECV] _RDY
[11:05:04:972]	[OPER] ----- Result : Completed, Description : 
[11:05:05:081]	[OPER] ----- Place, Arm : UpperArm, Location : PM1.CoreInput, Slot : 10 -----
[11:05:05:085]	[SEND] GOTO N 14 R RE Z UP SLOT 1 ARM A
[11:05:05:176]	[RECV] _ACK
[11:05:05:177]	[RECV] _RDY
[11:05:05:177]	[OPER] ----- Result : Completed, Description : 
[11:05:05:304]	[OPER] ----- ApproachForPick, Arm : LowerArm, Location : PM1.SortOutput, Slot : 0 -----
[11:05:05:306]	[SEND] GOTO N 16 R RE Z DN SLOT 1 ARM B
[11:05:05:386]	[RECV] _ACK
[11:05:08:581]	[RECV] _RDY
[11:05:08:582]	[OPER] ----- Result : Completed, Description : 
[11:05:08:701]	[OPER] ----- Pick, Arm : LowerArm, Location : PM1.SortOutput, Slot : 0 -----
[11:05:08:705]	[SEND] GOTO N 16 R RE Z UP SLOT 1 ARM B
[11:05:08:784]	[RECV] _ACK
[11:05:09:540]	[RECV] _RDY
[11:05:09:541]	[OPER] ----- Result : Completed, Description : 
[11:05:09:662]	[OPER] ----- Place, Arm : LowerArm, Location : LP3, Slot : 6 -----
[11:05:09:666]	[SEND] GOTO N 3 R RE Z UP SLOT 7 ARM B
[11:05:09:743]	[RECV] _ACK
[11:05:12:648]	[RECV] _RDY
[11:05:12:650]	[OPER] ----- Result : Completed, Description : 
[11:05:12:665]	[OPER] ----- Pick, Arm : UpperArm, Location : LP4, Slot : 10 -----
[11:05:12:669]	[SEND] GOTO N 10 R RE Z UP SLOT 11 ARM A
[11:05:12:748]	[RECV] _ACK
[11:05:14:116]	[RECV] _RDY
[11:05:14:117]	[OPER] ----- Result : Completed, Description : 
[11:05:14:242]	[OPER] ----- ApproachForPlace, Arm : UpperArm, Location : PM1.SortInput, Slot : 0 -----
[11:05:14:244]	[SEND] GOTO N 13 R RE Z UP SLOT 1 ARM A
[11:05:14:322]	[RECV] _ACK
[11:05:17:224]	[RECV] _RDY
[11:05:17:224]	[OPER] ----- Result : Completed, Description : 
[11:05:17:343]	[OPER] ----- Place, Arm : UpperArm, Location : PM1.SortInput, Slot : 10 -----
[11:05:17:347]	[SEND] GOTO N 13 R RE Z UP SLOT 1 ARM A
[11:05:17:441]	[RECV] _ACK
[11:05:17:442]	[RECV] _RDY
[11:05:17:444]	[OPER] ----- Result : Completed, Description : 
[11:05:17:578]	[OPER] ----- ApproachForPick, Arm : LowerArm, Location : PM1.CoreOutput, Slot : 0 -----
[11:05:17:580]	[SEND] GOTO N 15 R RE Z DN SLOT 1 ARM B
[11:05:17:660]	[RECV] _ACK
[11:05:20:852]	[RECV] _RDY
[11:05:20:854]	[OPER] ----- Result : Completed, Description : 
[11:05:20:975]	[OPER] ----- Pick, Arm : LowerArm, Location : PM1.CoreOutput, Slot : 0 -----
[11:05:20:979]	[SEND] GOTO N 15 R RE Z UP SLOT 1 ARM B
[11:05:21:058]	[RECV] _ACK
[11:05:21:650]	[RECV] _RDY
[11:05:21:650]	[OPER] ----- Result : Completed, Description : 
[11:05:21:777]	[OPER] ----- Place, Arm : LowerArm, Location : LP5, Slot : 8 -----
[11:05:21:781]	[SEND] GOTO N 11 R RE Z UP SLOT 9 ARM B
[11:05:21:860]	[RECV] _ACK
[11:05:24:764]	[RECV] _RDY
[11:05:24:765]	[OPER] ----- Result : Completed, Description : 
[11:05:24:781]	[OPER] ----- Pick, Arm : UpperArm, Location : LP5, Slot : 11 -----
[11:05:24:785]	[SEND] GOTO N 11 R RE Z UP SLOT 12 ARM A
[11:05:24:863]	[RECV] _ACK
[11:05:26:370]	[RECV] _RDY
[11:05:26:371]	[OPER] ----- Result : Completed, Description : 
[11:05:26:500]	[OPER] ----- ApproachForPlace, Arm : UpperArm, Location : PM1.CoreInput, Slot : 0 -----
[11:05:26:502]	[SEND] GOTO N 14 R RE Z UP SLOT 1 ARM A
[11:05:26:579]	[RECV] _ACK
[11:05:29:483]	[RECV] _RDY
[11:05:29:485]	[OPER] ----- Result : Completed, Description : 
[11:05:29:604]	[OPER] ----- Place, Arm : UpperArm, Location : PM1.CoreInput, Slot : 11 -----
[11:05:29:608]	[SEND] GOTO N 14 R RE Z UP SLOT 1 ARM A
[11:05:29:701]	[RECV] _ACK
[11:05:29:702]	[RECV] _RDY
[11:05:29:703]	[OPER] ----- Result : Completed, Description : 
[11:05:29:842]	[OPER] ----- ApproachForPick, Arm : LowerArm, Location : PM1.SortOutput, Slot : 0 -----
[11:05:29:844]	[SEND] GOTO N 16 R RE Z DN SLOT 1 ARM B
[11:05:29:921]	[RECV] _ACK
[11:05:33:116]	[RECV] _RDY
[11:05:33:117]	[OPER] ----- Result : Completed, Description : 
[11:05:33:229]	[OPER] ----- Pick, Arm : LowerArm, Location : PM1.SortOutput, Slot : 0 -----
[11:05:33:233]	[SEND] GOTO N 16 R RE Z UP SLOT 1 ARM B
[11:05:33:311]	[RECV] _ACK
[11:05:34:064]	[RECV] _RDY
[11:05:34:065]	[OPER] ----- Result : Completed, Description : 
[11:05:34:187]	[OPER] ----- Place, Arm : LowerArm, Location : LP3, Slot : 7 -----
[11:05:34:191]	[SEND] GOTO N 3 R RE Z UP SLOT 8 ARM B
[11:05:34:267]	[RECV] _ACK
[11:05:37:174]	[RECV] _RDY
[11:05:37:175]	[OPER] ----- Result : Completed, Description : 
[11:05:37:190]	[OPER] ----- Pick, Arm : UpperArm, Location : LP4, Slot : 11 -----
[11:05:37:194]	[SEND] GOTO N 10 R RE Z UP SLOT 12 ARM A
[11:05:37:274]	[RECV] _ACK
[11:05:38:642]	[RECV] _RDY
[11:05:38:642]	[OPER] ----- Result : Completed, Description : 
[11:05:38:779]	[OPER] ----- ApproachForPlace, Arm : UpperArm, Location : PM1.SortInput, Slot : 0 -----
[11:05:38:781]	[SEND] GOTO N 13 R RE Z UP SLOT 1 ARM A
[11:05:38:860]	[RECV] _ACK
[11:05:41:761]	[RECV] _RDY
[11:05:41:763]	[OPER] ----- Result : Completed, Description : 
[11:05:41:873]	[OPER] ----- Place, Arm : UpperArm, Location : PM1.SortInput, Slot : 11 -----
[11:05:41:877]	[SEND] GOTO N 13 R RE Z UP SLOT 1 ARM A
[11:05:41:968]	[RECV] _ACK
[11:05:41:969]	[RECV] _RDY
[11:05:41:969]	[OPER] ----- Result : Completed, Description : 
[11:05:42:096]	[OPER] ----- ApproachForPick, Arm : LowerArm, Location : PM1.CoreOutput, Slot : 0 -----
[11:05:42:099]	[SEND] GOTO N 15 R RE Z DN SLOT 1 ARM B
[11:05:42:177]	[RECV] _ACK
[11:05:45:369]	[RECV] _RDY
[11:05:45:369]	[OPER] ----- Result : Completed, Description : 
[11:05:45:485]	[OPER] ----- Pick, Arm : LowerArm, Location : PM1.CoreOutput, Slot : 0 -----
[11:05:45:489]	[SEND] GOTO N 15 R RE Z UP SLOT 1 ARM B
[11:05:45:567]	[RECV] _ACK
[11:05:46:159]	[RECV] _RDY
[11:05:46:161]	[OPER] ----- Result : Completed, Description : 
[11:05:46:288]	[OPER] ----- Place, Arm : LowerArm, Location : LP5, Slot : 9 -----
[11:05:46:292]	[SEND] GOTO N 11 R RE Z UP SLOT 10 ARM B
[11:05:46:371]	[RECV] _ACK
[11:05:49:275]	[RECV] _RDY
[11:05:49:275]	[OPER] ----- Result : Completed, Description : 
[11:05:49:290]	[OPER] ----- Pick, Arm : UpperArm, Location : LP5, Slot : 12 -----
[11:05:49:294]	[SEND] GOTO N 11 R RE Z UP SLOT 13 ARM A
[11:05:49:373]	[RECV] _ACK
[11:05:50:878]	[RECV] _RDY
[11:05:50:879]	[OPER] ----- Result : Completed, Description : 
[11:05:51:007]	[OPER] ----- ApproachForPlace, Arm : UpperArm, Location : PM1.CoreInput, Slot : 0 -----
[11:05:51:009]	[SEND] GOTO N 14 R RE Z UP SLOT 1 ARM A
[11:05:51:087]	[RECV] _ACK
[11:05:53:988]	[RECV] _RDY
[11:05:53:990]	[OPER] ----- Result : Completed, Description : 
[11:05:54:108]	[OPER] ----- Place, Arm : UpperArm, Location : PM1.CoreInput, Slot : 12 -----
[11:05:54:112]	[SEND] GOTO N 14 R RE Z UP SLOT 1 ARM A
[11:05:54:205]	[RECV] _ACK
[11:05:54:206]	[RECV] _RDY
[11:05:54:206]	[OPER] ----- Result : Completed, Description : 
[11:05:54:343]	[OPER] ----- ApproachForPick, Arm : LowerArm, Location : PM1.SortOutput, Slot : 0 -----
[11:05:54:345]	[SEND] GOTO N 16 R RE Z DN SLOT 1 ARM B
[11:05:54:424]	[RECV] _ACK
[11:05:57:623]	[RECV] _RDY
[11:05:57:624]	[OPER] ----- Result : Completed, Description : 
[11:05:57:733]	[OPER] ----- Pick, Arm : LowerArm, Location : PM1.SortOutput, Slot : 0 -----
[11:05:57:737]	[SEND] GOTO N 16 R RE Z UP SLOT 1 ARM B
[11:05:57:817]	[RECV] _ACK
[11:05:58:570]	[RECV] _RDY
[11:05:58:571]	[OPER] ----- Result : Completed, Description : 
[11:05:58:704]	[OPER] ----- Place, Arm : LowerArm, Location : LP3, Slot : 8 -----
[11:05:58:708]	[SEND] GOTO N 3 R RE Z UP SLOT 9 ARM B
[11:05:58:784]	[RECV] _ACK
[11:06:01:688]	[RECV] _RDY
[11:06:01:688]	[OPER] ----- Result : Completed, Description : 
[11:06:01:704]	[OPER] ----- Pick, Arm : UpperArm, Location : LP4, Slot : 12 -----
[11:06:01:708]	[SEND] GOTO N 10 R RE Z UP SLOT 13 ARM A
[11:06:01:786]	[RECV] _ACK
[11:06:03:155]	[RECV] _RDY
[11:06:03:156]	[OPER] ----- Result : Completed, Description : 
[11:06:03:292]	[OPER] ----- ApproachForPlace, Arm : UpperArm, Location : PM1.SortInput, Slot : 0 -----
[11:06:03:295]	[SEND] GOTO N 13 R RE Z UP SLOT 1 ARM A
[11:06:03:373]	[RECV] _ACK
[11:06:06:274]	[RECV] _RDY
[11:06:06:275]	[OPER] ----- Result : Completed, Description : 
[11:06:06:386]	[OPER] ----- Place, Arm : UpperArm, Location : PM1.SortInput, Slot : 12 -----
[11:06:06:390]	[SEND] GOTO N 13 R RE Z UP SLOT 1 ARM A
[11:06:06:484]	[RECV] _ACK
[11:06:06:485]	[RECV] _RDY
[11:06:06:486]	[OPER] ----- Result : Completed, Description : 
[11:06:06:608]	[OPER] ----- ApproachForPick, Arm : LowerArm, Location : PM1.CoreOutput, Slot : 0 -----
[11:06:06:610]	[SEND] GOTO N 15 R RE Z DN SLOT 1 ARM B
[11:06:06:689]	[RECV] _ACK
[11:06:09:882]	[RECV] _RDY
[11:06:09:883]	[OPER] ----- Result : Completed, Description : 
[11:06:10:000]	[OPER] ----- Pick, Arm : LowerArm, Location : PM1.CoreOutput, Slot : 0 -----
[11:06:10:004]	[SEND] GOTO N 15 R RE Z UP SLOT 1 ARM B
[11:06:10:082]	[RECV] _ACK
[11:06:10:675]	[RECV] _RDY
[11:06:10:675]	[OPER] ----- Result : Completed, Description : 
[11:06:10:800]	[OPER] ----- Place, Arm : LowerArm, Location : LP5, Slot : 10 -----
[11:06:10:804]	[SEND] GOTO N 11 R RE Z UP SLOT 11 ARM B
[11:06:10:882]	[RECV] _ACK
[11:06:13:786]	[RECV] _RDY
[11:06:13:788]	[OPER] ----- Result : Completed, Description : 
[11:06:13:921]	[OPER] ----- ApproachForPick, Arm : LowerArm, Location : PM1.SortOutput, Slot : 0 -----
[11:06:13:923]	[SEND] GOTO N 16 R RE Z DN SLOT 1 ARM B
[11:06:14:001]	[RECV] _ACK
[11:06:17:246]	[RECV] _RDY
[11:06:17:247]	[OPER] ----- Result : Completed, Description : 
[11:06:17:361]	[OPER] ----- Pick, Arm : LowerArm, Location : PM1.SortOutput, Slot : 0 -----
[11:06:17:365]	[SEND] GOTO N 16 R RE Z UP SLOT 1 ARM B
[11:06:17:442]	[RECV] _ACK
[11:06:18:197]	[RECV] _RDY
[11:06:18:198]	[OPER] ----- Result : Completed, Description : 
[11:06:18:321]	[OPER] ----- Place, Arm : LowerArm, Location : LP3, Slot : 9 -----
[11:06:18:325]	[SEND] GOTO N 3 R RE Z UP SLOT 10 ARM B
[11:06:18:404]	[RECV] _ACK
[11:06:21:306]	[RECV] _RDY
[11:06:21:307]	[OPER] ----- Result : Completed, Description : 
[11:06:21:430]	[OPER] ----- ApproachForPick, Arm : LowerArm, Location : PM1.CoreOutput, Slot : 0 -----
[11:06:21:432]	[SEND] GOTO N 15 R RE Z DN SLOT 1 ARM B
[11:06:21:509]	[RECV] _ACK
[11:06:24:412]	[RECV] _RDY
[11:06:24:414]	[OPER] ----- Result : Completed, Description : 
[11:06:24:534]	[OPER] ----- Pick, Arm : LowerArm, Location : PM1.CoreOutput, Slot : 0 -----
[11:06:24:538]	[SEND] GOTO N 15 R RE Z UP SLOT 1 ARM B
[11:06:24:615]	[RECV] _ACK
[11:06:25:208]	[RECV] _RDY
[11:06:25:209]	[OPER] ----- Result : Completed, Description : 
[11:06:25:335]	[OPER] ----- Place, Arm : LowerArm, Location : LP5, Slot : 11 -----
[11:06:25:339]	[SEND] GOTO N 11 R RE Z UP SLOT 12 ARM B
[11:06:25:418]	[RECV] _ACK
[11:06:28:321]	[RECV] _RDY
[11:06:28:321]	[OPER] ----- Result : Completed, Description : 
[11:06:28:443]	[OPER] ----- ApproachForPick, Arm : LowerArm, Location : PM1.SortOutput, Slot : 0 -----
[11:06:28:445]	[SEND] GOTO N 16 R RE Z DN SLOT 1 ARM B
[11:06:28:522]	[RECV] _ACK
[11:06:31:766]	[RECV] _RDY
[11:06:31:768]	[OPER] ----- Result : Completed, Description : 
[11:06:31:887]	[OPER] ----- Pick, Arm : LowerArm, Location : PM1.SortOutput, Slot : 0 -----
[11:06:31:891]	[SEND] GOTO N 16 R RE Z UP SLOT 1 ARM B
[11:06:31:970]	[RECV] _ACK
[11:06:32:724]	[RECV] _RDY
[11:06:32:726]	[OPER] ----- Result : Completed, Description : 
[11:06:32:848]	[OPER] ----- Place, Arm : LowerArm, Location : LP3, Slot : 10 -----
[11:06:32:852]	[SEND] GOTO N 3 R RE Z UP SLOT 11 ARM B
[11:06:32:930]	[RECV] _ACK
[11:06:35:832]	[RECV] _RDY
[11:06:35:834]	[OPER] ----- Result : Completed, Description : 
[11:06:35:960]	[OPER] ----- ApproachForPick, Arm : LowerArm, Location : PM1.CoreOutput, Slot : 0 -----
[11:06:35:962]	[SEND] GOTO N 15 R RE Z DN SLOT 1 ARM B
[11:06:36:040]	[RECV] _ACK
[11:06:38:942]	[RECV] _RDY
[11:06:38:943]	[OPER] ----- Result : Completed, Description : 
[11:06:39:061]	[OPER] ----- Pick, Arm : LowerArm, Location : PM1.CoreOutput, Slot : 0 -----
[11:06:39:065]	[SEND] GOTO N 15 R RE Z UP SLOT 1 ARM B
[11:06:39:142]	[RECV] _ACK
[11:06:39:735]	[RECV] _RDY
[11:06:39:737]	[OPER] ----- Result : Completed, Description : 
[11:06:39:754]	[OPER] ----- Place, Arm : LowerArm, Location : LP5, Slot : 12 -----
[11:06:39:758]	[SEND] GOTO N 11 R RE Z UP SLOT 13 ARM B
[11:06:39:838]	[RECV] _ACK
[11:06:42:740]	[RECV] _RDY
[11:06:42:741]	[OPER] ----- Result : Completed, Description : 
[11:06:42:877]	[OPER] ----- ApproachForPick, Arm : LowerArm, Location : PM1.SortOutput, Slot : 0 -----
[11:06:42:878]	[SEND] GOTO N 16 R RE Z DN SLOT 1 ARM B
[11:06:42:956]	[RECV] _ACK
[11:06:46:204]	[RECV] _RDY
[11:06:46:205]	[OPER] ----- Result : Completed, Description : 
[11:06:46:314]	[OPER] ----- Pick, Arm : LowerArm, Location : PM1.SortOutput, Slot : 0 -----
[11:06:46:318]	[SEND] GOTO N 16 R RE Z UP SLOT 1 ARM B
[11:06:46:396]	[RECV] _ACK
[11:06:47:150]	[RECV] _RDY
[11:06:47:151]	[OPER] ----- Result : Completed, Description : 
[11:06:47:168]	[OPER] ----- Place, Arm : LowerArm, Location : LP3, Slot : 11 -----
[11:06:47:172]	[SEND] GOTO N 3 R RE Z UP SLOT 12 ARM B
[11:06:47:251]	[RECV] _ACK
[11:06:50:153]	[RECV] _RDY
[11:06:50:154]	[OPER] ----- Result : Completed, Description : 
[11:07:04:908]	[OPER] ----- Pick, Arm : UpperArm, Location : LP5, Slot : 1 -----
[11:07:04:912]	[SEND] GOTO N 11 R RE Z UP SLOT 2 ARM A
[11:07:04:990]	[RECV] _ACK
[11:07:07:059]	[RECV] _RDY
[11:07:07:060]	[OPER] ----- Result : Completed, Description : 
[11:07:07:186]	[OPER] ----- ApproachForPlace, Arm : UpperArm, Location : PM1.CoreInput, Slot : 0 -----
[11:07:07:188]	[SEND] GOTO N 14 R RE Z UP SLOT 1 ARM A
[11:07:07:265]	[RECV] _ACK
[11:07:10:170]	[RECV] _RDY
[11:07:10:171]	[OPER] ----- Result : Completed, Description : 
[11:07:10:281]	[OPER] ----- Place, Arm : UpperArm, Location : PM1.CoreInput, Slot : 1 -----
[11:07:10:285]	[SEND] GOTO N 14 R RE Z UP SLOT 1 ARM A
[11:07:10:377]	[RECV] _ACK
[11:07:10:378]	[RECV] _RDY
[11:07:10:379]	[OPER] ----- Result : Completed, Description : 
[11:07:10:512]	[OPER] ----- Pick, Arm : UpperArm, Location : LP5, Slot : 2 -----
[11:07:10:516]	[SEND] GOTO N 11 R RE Z UP SLOT 3 ARM A
[11:07:10:592]	[RECV] _ACK
[11:07:13:497]	[RECV] _RDY
[11:07:13:499]	[OPER] ----- Result : Completed, Description : 
[11:07:13:636]	[OPER] ----- ApproachForPlace, Arm : UpperArm, Location : PM1.CoreInput, Slot : 0 -----
[11:07:13:638]	[SEND] GOTO N 14 R RE Z UP SLOT 1 ARM A
[11:07:13:717]	[RECV] _ACK
[11:07:16:621]	[RECV] _RDY
[11:07:16:622]	[OPER] ----- Result : Completed, Description : 
[11:07:16:743]	[OPER] ----- Place, Arm : UpperArm, Location : PM1.CoreInput, Slot : 2 -----
[11:07:16:747]	[SEND] GOTO N 14 R RE Z UP SLOT 1 ARM A
[11:07:16:839]	[RECV] _ACK
[11:07:16:840]	[RECV] _RDY
[11:07:16:841]	[OPER] ----- Result : Completed, Description : 
[11:07:16:975]	[OPER] ----- Pick, Arm : UpperArm, Location : LP5, Slot : 3 -----
[11:07:16:979]	[SEND] GOTO N 11 R RE Z UP SLOT 4 ARM A
[11:07:17:057]	[RECV] _ACK
[11:07:19:961]	[RECV] _RDY
[11:07:19:963]	[OPER] ----- Result : Completed, Description : 
[11:07:20:096]	[OPER] ----- ApproachForPlace, Arm : UpperArm, Location : PM1.CoreInput, Slot : 0 -----
[11:07:20:098]	[SEND] GOTO N 14 R RE Z UP SLOT 1 ARM A
[11:07:20:176]	[RECV] _ACK
[11:07:23:079]	[RECV] _RDY
[11:07:23:081]	[OPER] ----- Result : Completed, Description : 
[11:07:23:195]	[OPER] ----- Place, Arm : UpperArm, Location : PM1.CoreInput, Slot : 3 -----
[11:07:23:199]	[SEND] GOTO N 14 R RE Z UP SLOT 1 ARM A
[11:07:23:291]	[RECV] _ACK
[11:07:23:292]	[RECV] _RDY
[11:07:23:293]	[OPER] ----- Result : Completed, Description : 
[11:07:23:310]	[OPER] ----- Pick, Arm : UpperArm, Location : LP4, Slot : 1 -----
[11:07:23:314]	[SEND] GOTO N 10 R RE Z UP SLOT 2 ARM A
[11:07:23:392]	[RECV] _ACK
[11:07:26:296]	[RECV] _RDY
[11:07:26:297]	[OPER] ----- Result : Completed, Description : 
[11:07:26:425]	[OPER] ----- ApproachForPlace, Arm : UpperArm, Location : PM1.SortInput, Slot : 0 -----
[11:07:26:427]	[SEND] GOTO N 13 R RE Z UP SLOT 1 ARM A
[11:07:26:505]	[RECV] _ACK
[11:07:29:406]	[RECV] _RDY
[11:07:29:408]	[OPER] ----- Result : Completed, Description : 
[11:07:29:530]	[OPER] ----- Place, Arm : UpperArm, Location : PM1.SortInput, Slot : 1 -----
[11:07:29:534]	[SEND] GOTO N 13 R RE Z UP SLOT 1 ARM A
[11:07:29:627]	[RECV] _ACK
[11:07:29:628]	[RECV] _RDY
[11:07:29:628]	[OPER] ----- Result : Completed, Description : 
[11:07:29:749]	[OPER] ----- Pick, Arm : UpperArm, Location : LP4, Slot : 2 -----
[11:07:29:753]	[SEND] GOTO N 10 R RE Z UP SLOT 3 ARM A
[11:07:29:831]	[RECV] _ACK
[11:07:32:733]	[RECV] _RDY
[11:07:32:734]	[OPER] ----- Result : Completed, Description : 
[11:07:32:859]	[OPER] ----- ApproachForPlace, Arm : UpperArm, Location : PM1.SortInput, Slot : 0 -----
[11:07:32:861]	[SEND] GOTO N 13 R RE Z UP SLOT 1 ARM A
[11:07:32:939]	[RECV] _ACK
[11:07:35:842]	[RECV] _RDY
[11:07:35:843]	[OPER] ----- Result : Completed, Description : 
[11:07:35:965]	[OPER] ----- Place, Arm : UpperArm, Location : PM1.SortInput, Slot : 2 -----
[11:07:35:969]	[SEND] GOTO N 13 R RE Z UP SLOT 1 ARM A
[11:07:36:061]	[RECV] _ACK
[11:07:36:062]	[RECV] _RDY
[11:07:36:062]	[OPER] ----- Result : Completed, Description : 
[11:07:36:186]	[OPER] ----- Pick, Arm : UpperArm, Location : LP4, Slot : 3 -----
[11:07:36:190]	[SEND] GOTO N 10 R RE Z UP SLOT 4 ARM A
[11:07:36:268]	[RECV] _ACK
[11:07:39:170]	[RECV] _RDY
[11:07:39:170]	[OPER] ----- Result : Completed, Description : 
[11:07:39:297]	[OPER] ----- ApproachForPlace, Arm : UpperArm, Location : PM1.SortInput, Slot : 0 -----
[11:07:39:299]	[SEND] GOTO N 13 R RE Z UP SLOT 1 ARM A
[11:07:39:378]	[RECV] _ACK
[11:07:42:280]	[RECV] _RDY
[11:07:42:281]	[OPER] ----- Result : Completed, Description : 
[11:07:42:396]	[OPER] ----- Place, Arm : UpperArm, Location : PM1.SortInput, Slot : 3 -----
[11:07:42:400]	[SEND] GOTO N 13 R RE Z UP SLOT 1 ARM A
[11:07:42:492]	[RECV] _ACK
[11:07:42:493]	[RECV] _RDY
[11:07:42:495]	[OPER] ----- Result : Completed, Description : 
[11:07:42:635]	[OPER] ----- ApproachForPick, Arm : LowerArm, Location : PM1.CoreOutput, Slot : 0 -----
[11:07:42:637]	[SEND] GOTO N 15 R RE Z DN SLOT 1 ARM B
[11:07:42:716]	[RECV] _ACK
[11:07:45:908]	[RECV] _RDY
[11:07:45:910]	[OPER] ----- Result : Completed, Description : 
[11:07:46:025]	[OPER] ----- Pick, Arm : LowerArm, Location : PM1.CoreOutput, Slot : 0 -----
[11:07:46:029]	[SEND] GOTO N 15 R RE Z UP SLOT 1 ARM B
[11:07:46:107]	[RECV] _ACK
[11:07:46:698]	[RECV] _RDY
[11:07:46:699]	[OPER] ----- Result : Completed, Description : 
[11:07:46:828]	[OPER] ----- Place, Arm : LowerArm, Location : LP5, Slot : 1 -----
[11:07:46:832]	[SEND] GOTO N 11 R RE Z UP SLOT 2 ARM B
[11:07:46:910]	[RECV] _ACK
[11:07:49:814]	[RECV] _RDY
[11:07:49:815]	[OPER] ----- Result : Completed, Description : 
[11:07:49:830]	[OPER] ----- Pick, Arm : UpperArm, Location : LP5, Slot : 4 -----
[11:07:49:834]	[SEND] GOTO N 11 R RE Z UP SLOT 5 ARM A
[11:07:49:912]	[RECV] _ACK
[11:07:51:416]	[RECV] _RDY
[11:07:51:417]	[OPER] ----- Result : Completed, Description : 
[11:07:51:551]	[OPER] ----- ApproachForPlace, Arm : UpperArm, Location : PM1.CoreInput, Slot : 0 -----
